offer_id,offer_url,position_name,employer_name,benefit_workplace_adress,benefit_workplace_city,benefit_contracts,benefit_work_schedule,benefit_employment_type_name,work_modes,immediate_employment,many_vacancies,many_vacancies_count,salary_per_contract_section,remote_recruitment,ukrainian_friendly,it_specializations,salary_components,required_languages,work_hours,shift_work,work_days,paycheck_period,earning_amount,technologies_expected,technologies_optional,benefit_titles,responsibilities_section,requirements_section,offered_section,description_block,additional_module_section
1004136876,"https://www.pracuj.pl/praca/regional-product-manager-for-mobile-b2b-solutions-warszawa-plac-europejski-1,oferta,1004136876?s=1081ea4f&searchId=MTc0OTMwNDY0NTIxMS40MzU1",Regional Product Manager for Mobile B2B Solutions,Samsung R&D Institute PolandAbout the company,"plac Europejski 1, Wola, Warszawa(Masovian)",,contract of employment,full-time,specialist (mid / regular),hybrid work,,,,,,,['Specializations:\nProduct Management'],,,,,,,,[],[],"['sharing the costs of sports activities', 'private medical care', 'sharing the costs of foreign language classes', 'life insurance', 'corporate products and services at discounted prices', 'integration events', 'dental care', 'no dress code', 'leisure zone', 'pre-paid cards', 'redeployment package', 'baby layette', 'employee referral program', 'charity initiatives', 'unlimited free access to Copernicus Science Center', 'mentoring program', 'psychological support', 'possibility to test new Samsung products', 'work in Korea as a part of our Mobility Program']","Your responsibilities
Gathering technical requirements and leading technical activities to address market-specific product development needs.
Support product development departments with launching products and new versions to the market.
Providing technical support and training for internal sales teams as well as key customers and partners.
Supporting sales and marketing departments in planning and developing product portfolio strategy.
Creating product documentation.
Providing technical support during fairs and events (setup, presentation, troubleshooting, etc.).
Delivering speeches, lectures, and webinars during fairs and events.
Sales team, partners, and customer on-site support. National and abroad traveling up to 25%
Maintaining good relationships with sales and development departments.
Conducting sales and product analysis, preparing reports, and recommending actions when presenting reports to leaders.","Our requirements
Degree in Computer Science, Information Technology, Product Management, or a related field.
Professional experience with mobile technologies (Android, iOS).
Professional experience in IT product management.
Good understanding of IT processes and services (technical and sales).
Proficient English – preparing official technical documentation, presenting, and training in English.
Excellent work organization, communication, and management skills.
Dynamic person, not afraid of challenges, good team spirit.
Optional
Experience in working with B2B customers.
Experience in working with telco carriers.
Knowledge of Samsung B2B product portfolio.
Knowledge of Mobile Device Management systems.
Fluency in Korean and/or additional European languages (German, French, Italian, Spanish).
Product management certification.
Experience in working with multicultural organizations.","What we offer
Friendly working atmosphere
Opportunity to work on multiple projects
Working with the latest technologies on the market
Monthly integration budget","Samsung R&D Institute Poland
Scroll to company's profile
If you share our faith in the power of technology that changes reality, you work with passion, you have a curiosity about the world and you still want to learn - this is the place for you, and we know what types of working conditions to create to foster your development. We are looking for people who can turn bold visions of the future into projects and products that will serve millions of people around the world.",
1004103947,"https://www.pracuj.pl/praca/junior-net-developer-warszawa-chlodna-51,oferta,1004103947?s=1081ea4f&searchId=MTc0OTMwNDY0NTIxMS40MzU1",Junior .NET Developer,AXA IT SolutionsO firmie,"Chłodna 51, Wola, Warszawa(mazowieckie)",,kontrakt b2b,pełny etat,młodszy specjalista (junior),"praca zdalna, praca hybrydowa",praca od zaraz,,,,,,['Specjalizacje:\nFull-stack'],,,,,,,"70,00 – 110,00 zł","['.NET', 'Angular', 'MS-SQL']",['Azure'],"['dofinansowanie nauki języków', 'dofinansowanie szkoleń i kursów', 'owoce', 'spotkania integracyjne', 'firmowa drużyna sportowa', 'brak dress code’u', 'gry wideo w pracy', 'kawa / herbata', 'napoje', 'parking dla pracowników', 'strefa relaksu', 'program rekomendacji pracowników', 'inicjatywy dobroczynne']","Twój zakres obowiązków
Wykonywanie zadań developerskich z zakresu implementacji i rozwoju aplikacji webowych opartych na technologiach .NET, Angular
Współpraca z zespołem projektowym, testerami oraz Product Ownerami w celu dostarczania najlepszych rozwiązań.
Optymalizacja kodu oraz dbanie o wysoką jakość i wydajność aplikacji. Implementacja testów jednostkowych i integracyjnych.
Tworzenie i utrzymanie dokumentacji technicznej.
Wsparcie w procesie wdrożenia aplikacji oraz rozwiązywanie problemów technicznych.
Analiza problemów developerskich i możliwości ich rozwiązań z bardziej doświadczonymi osobami w zespole
Praca zgodnie z metodyką Agile/DSDM.","Nasze wymagania
Znajomość metod, technik i narzędzi pisania oprogramowania
Doświadczenia w programowaniu API w .NET lub aplikacji frontendowych z użyciem Angular lub podobnego frameworka
Znajomość relacyjnych baz danych – MSSQL oraz narzędzi do zarzadzania MSSQL, pisanie pod-stawowych zapytań i procedur składowanych w SQL
Doświadczenie w pracy z systemem kontroli wersji Git lub innym systemem kontroli wersji – wystarczy poziom akademicki lub niewielki komercyjny
Dobra znajomość języka angielskiego
Mile widziane
Doświadczenie z użyciem jednej z technologii C# (.Net Framework, .Net Core), ASP.NET,
Podstawowe doświadczenie wpisaniu testów jednostkowych zarówno w aplikacjach .NET (MS Test lub inna biblioteka) jak i Angular (Jasmine/Karma lub Jest)","To oferujemy
Możliwość pracy w międzynarodowym środowisku i współpracy z zespołami z różnych krajów. (Polska, Francja, Maroko)
Praca z nowoczesnymi technologiami i udział w interesujących projektach IT.
Możliwość zdobywania nowych umiejętności poprzez czynny udział w rozwijaniu dojrzałej platformy z branży ubezpieczeń. Wsparcie doświadczonych członków zespołu.
Kultura otwartości na innowacje oraz dzielenia się wiedzą w zespole.","AXA IT Solutions
Przewiń do profilu firmy
Jesteśmy wewnętrznym software housem działającym w ramach międzynarodowej grupy ubezpieczeniowej AXA. Dostarczamy rozwiązania informatyczne na potrzeby spółek AXA w Europie. Pracujemy na co dzień w języku angielskim, realizując międzynarodowe projekty deweloperskie. Nasze biuro znajdziesz na ul. Chłodnej 51 w Warszawie. Stale się uczymy, dzielimy wiedzą i rozwijamy, powiększając nasz zespół oraz realizując kolejne projekty IT.",
1004103928,"https://www.pracuj.pl/praca/full-stack-net-developer-warszawa,oferta,1004103928?s=1081ea4f&searchId=MTc0OTMwNDY0NTIxMS40MzU1",Full Stack .NET Developer,CycladAbout the company,Company location:,Warszawa(Masovian),b2b contract,full-time,specialist (mid / regular),home office work,immediate employment,more than one vacancy(2 vacancies),,,,,['Specializations:\nFull-stack'],"Model of payment:
basic salary",,,,,,"110,00 – 120,00 zł","['.NET', 'SQL', 'JavaScript', 'ASP.NET Web API']",[],"['sharing the costs of sports activities', 'private medical care', 'sharing the costs of foreign language classes', 'sharing the costs of professional training & courses', 'life insurance', 'remote work opportunities', 'flexible working time', 'extra social benefits', 'employee referral program']","Your responsibilities
Creating high-quality code and tests for both frontend and backend components
Close collaboration with the development team and clients to gather and document business requirements
Acting as a liaison between the development team and clients to gather and document business requirements, translating client needs into technical actions, and developing solutions that meet these requirements
Working closely with clients to understand their business needs, offering expert advice and recommendations
Proactively communicating project status, risks, and issues with both internal and external stakeholders
Maintaining detailed technical documentation of all development processes, from requirements gathering to implementation","Our requirements
Degree in Computer Science, Software Engineering, or related field
At least 3 years of experience in .NET software development, including Back-End and Front-End parts
Proficiency with SQL databases, JavaScript, and REST
Strong problem-solving and analytical skills
Excellent communication and collaboration abilities
Ability to work independently and as part of a team
Willingness to provide daily task updates
Languages: Polish (B2+), English (B2+), German (nice-to-have)
Optional
Experience with Category Management systems
Experience in consulting is a big plus - someone who can talk to the customers, gather requirements, document them, and then develop based on that.","What we offer
Fully remote work in a small working environment
Autonomous and diverse role, a high-performing international team with varied responsibilities
Flat hierarchies, a collaborative and open work environment
Work with innovative and modern technologies
Internal and external training opportunities
Contribute to international software deployment projects
Full-time job agreement based on b2b
Private medical care with dental care (covering 70% of costs) + rehabilitation package; family package option possible
Multisport card (also for an accompanying person)
Life insurance","Cyclad
Scroll to company's profile
In Cyclad we work with top international IT companies in order to boost their potential in delivering outstanding, cutting edge technologies that shape the world of the future.",
1004147398,"https://www.pracuj.pl/praca/data-analyst-warszawa-lopuszanska-32,oferta,1004147398?s=1081ea4f&searchId=MTc0OTMwNDY0NTIxMS40MzU1",Data Analyst,Carl Zeiss sp. z o.o.O firmie,"Łopuszańska 32, Włochy, Warszawa(mazowieckie)",,umowa o pracę,pełny etat,"specjalista (mid / regular), starszy specjalista (senior)",praca hybrydowa,,,,,,,['Specjalizacje:\nBig Data / Data Science'],,,,,,,,"['SQL', 'Python', 'Microsoft Power BI']",[],"['dofinansowanie zajęć sportowych', 'prywatna opieka medyczna', 'dofinansowanie nauki języków', 'dofinansowanie szkoleń i kursów', 'ubezpieczenie na życie', 'możliwość pracy zdalnej', 'zniżki na firmowe produkty i usługi', 'spotkania integracyjne']","Twój zakres obowiązków
Work closely with business, corporate data professionals, and other stakeholders to understand data requirements and objectives
Utilize analytical techniques to extract valuable insights (e.g., patterns, trends, and correlations) in data to support decision-making processes;
Communicate findings and insights to non-technical stakeholders in a clear and understandable manner;
Monitor and assess the quality of data, identifying and rectifying inconsistencies or errors;
Develop and implement data quality standards and procedures.
Collaborate with data stewards and other stakeholders to establish and enforce data quality policies;
Control, cleanse, and transform data into a usable format for analysis and reporting purposes;
Ensure compliance with data privacy regulations and organizational data governance standards;
Identify opportunities for process improvement in data management and analysis;
Stay informed about advancements in data analytics and quality assurance methodologies;
Contribute to data-related communities of practices at ZEISS.","Nasze wymagania
An excellent university degree in a relevant field such as Data Science, Statistics, Computer Science, Information Management, or a related discipline;
Strong analytical and problem-solving skills to interpret complex data sets and extract meaningful insights;
Proficiency in statistical analysis and data modeling;
Familiarity with data analytics tools and languages such as Python, SQL, or other statistical software;
Experience working with data visualization tools (Microsoft Power BI is a plus) to communicate findings effectively;
Experience working with data cataloging and metadata management tools (e.g. Informatica, Collibra);
3+ years of progressively responsible experience performing duties related to data and analytics (e.g., data quality, data governance, data architecture, data lineage, data modelling, metadata, business intelligence, machine learning, artificial intelligence, …);
Knowledge of data quality management principles and best practices;
Understanding of database systems and data warehousing concepts;
Understanding of regulatory requirements related to data privacy and compliance;
Effective communication skills to convey complex technical information to non-technical stakeholders;
A proactive approach to identifying and solving data-related challenges;
Fluent English language skills;
Stay updated on industry best practices and emerging technologies related to data analytics and quality;","To oferujemy
Work in a stable, reputable company;
Employment based on an employment contract;
Additional benefits (e.g. medical package, group life insurance, Multisport card, cafeteria platform, preferential conditions for the purchase of selected Zeiss products, holiday subsidy, additional holidays);","Carl Zeiss sp. z o.o.
Przewiń do profilu firmy
ZEISS is an internationally leading technology enterprise operating in the optics and optoelectronics industries.
As a company wholly owned by a foundation, ZEISS is rooted in and committed to responsibility in all its activities. As the pioneer of scientific optics, we continue to challenge the limits of human imagination.","Additional information:
Please send your CV in English"
1004147318,"https://www.pracuj.pl/praca/programista-programistka-fullstack-warszawa,oferta,1004147318?s=1081ea4f&searchId=MTc0OTMwNDY0NTIxMS40MzU1",Programista/Programistka Fullstack,Centrum Medyczne ENEL-MED S.A.O firmie,Warszawa(mazowieckie),,umowa o pracę,pełny etat,"specjalista (mid / regular), starszy specjalista (senior)",praca zdalna,praca od zaraz,,,,,,['Specjalizacje:\nFull-stack'],"System wynagrodzeń:
stała podstawa wynagrodzenia",,,,,,,"['PHP', 'Vue.js', 'Laravel', 'TailwindCSS', 'Git', 'MySQL']",['Jira'],"['dofinansowanie zajęć sportowych', 'prywatna opieka medyczna', 'dofinansowanie szkoleń i kursów', 'ubezpieczenie na życie', 'możliwość pracy zdalnej', 'elastyczny czas pracy', 'zniżki na firmowe produkty i usługi', 'spotkania integracyjne']","Twój zakres obowiązków
Projektowanie i implementacja nowych funkcjonalności systemu
Samodzielne projektowanie komponentów interfejsu użytkownika
Współpraca z zespołem projektowym","Nasze wymagania
Min. 3 lata doświadczenia na podobnym stanowisku
Bardzo dobra znajomość PHP i frameworka Laravel
Dobra znajomość relacyjnych baz danych oraz SQL
Bardzo dobra znajomość Vue oraz Tailwind CSS
Umiejętność pracy z repozytoriami GIT
Umiejętność pisania czystego i czytelnego kodu
Język angielski na poziomie czytania dokumentacji
Umiejętność samoorganizacji pracy
Mile widziane
Podstawowa wiedza z zakresu UX
Podstawowa znajomość zasad dostępności WCAG
Umiejętność pracy z Jira Software
Doświadczenie w pracy w metodyce Scrum","To oferujemy
pracę w firmie z tytułem Najlepszy Pracodawca 2024: Lider Pracy Przyszłości wg Gazety Finansowej
stabilne zatrudnienie w oparciu o umowę o pracę
samodzielność w działaniu i wyzwania dające możliwość realnego rozwoju zawodowego i osobistego
inicjatywy i konkursy dla pracowników
dostęp do platformy szkoleniowo-webinarowej
pracę w przyjaznym środowisku
prywatną opiekę medyczną
dofinansowanie do karty multisport",,
1004087380,"https://www.pracuj.pl/praca/devops-engineer-warszawa,oferta,1004087380?s=1081ea4f&searchId=MTc0OTMwNDY0NTIxMS40MzU1",DevOps Engineer,B2B.NET S.A.O firmie,Warszawa(mazowieckie),,kontrakt b2b,pełny etat,specjalista (mid / regular),praca hybrydowa,praca od zaraz,,,,,,['Specjalizacje:\nDevOps'],,,,,,,,"['OpenShift', 'Docker', 'Linux (RHEL)', 'Ansible', 'RHEL Automation Platform', 'Python', 'Elasticsearch']","['Grafana', 'GitLab', 'Sonatype Nexus']","['dofinansowanie zajęć sportowych', 'prywatna opieka medyczna']","Twój zakres obowiązków
Zarządzane infrastrukturą skonteneryzowaną – administrowanie środowiskami zarówno na platformie wirtualnej jak i na serwerach fizycznych,
Utrzymanie ciągłości działania tych środowisk - rozwiązywanie problemów, awarii,
Migracja zasobów – przenoszenie klastrów i serwerów pomiędzy środowiskami w celu optymalizacji i modernizacji,
Upgrade Systemów- aktualizacja klastrów OpenShiftowych do nowszych wersji zgodnie z procesem LCM, zapewniając płynne wdrożenia bez zakłóceń,
Bezpieczeństwo i usuwanie podatności – identyfikowanie i eliminowanie zagrożeń, zgodnie z wymaganiami bezpieczeństwa bankowego.
Dodatkowo (w zależności od umiejętności kandydata):
Współtworzenie standardów platformy – definiowanie i wdrażanie nowych procedur oraz standardów operacyjnych,
Automatyzację procesów – rozwój i utrzymywanie platformy automatyzacyjnej, korzystanie z Ansible/Automation Platform/ Python,
Wsparcie dla zespołu odpowiedzialnego za proces wytwarzania oprogramowania – administracja narzędziami wspomagającymi ten proces, w tym systemami kontroli wersji i repozytorium artefaktów.","Nasze wymagania
Doświadczenie Administracyjne: praktyczna znajomość narzędzi OpenShift i Automation Platform (na środowisku OpenShift będzie dodatkowym atutem) znajomość Linux/Docker,
Automatyzacja: umiejętność pracy z Ansible, Automation Platform oraz Pythonem (min. 2 z 3).
Mile widziane
Wykształcenie: średnie,
Angielski: komunikatywny,
Doświadczenie w danej roli: Regular (2-4 lata, minimum 3 lata doświadczenia na podobnym stanowisku w środowisku o wysokich wymaganiach bezpieczeństwa i dostępności),
Doświadczenie w sektorze bankowym: 0-1 rok,
Wielkość zespołu: 1-5 osób.",,"B2B.NET S.A.
Przewiń do profilu firmy
B2Bnetwork jest polską firmą, specjalizującą się w obszarze Quality Assurance oraz Outsourcingu specjalistów IT. Od 2015r. zarządzamy w całości procesami testowymi u naszych klientów oraz wspieramy w znalezieniu odpowiednich kompetencji w innych obszarach IT.",
1004147312,"https://www.pracuj.pl/praca/kierownik-projektu-it-sektor-energetyki-i-gazownictwa-warszawa-adama-branickiego-13,oferta,1004147312?s=1081ea4f&searchId=MTc0OTMwNDY0NTIxMS40MzU1",Kierownik Projektu IT (sektor energetyki i gazownictwa),Asseco Poland S.A.O firmie,"Adama Branickiego 13, Wilanów, Warszawa(mazowieckie)",,umowa o pracę,pełny etat,specjalista (mid / regular),praca hybrydowa,praca od zaraz,,,,,,['Specjalizacje:\nProject Management'],,,,,,,,[],"['Jira', 'Confluence']","['dofinansowanie zajęć sportowych', 'prywatna opieka medyczna', 'dofinansowanie nauki języków', 'dofinansowanie szkoleń i kursów', 'ubezpieczenie na życie', 'spotkania integracyjne', 'firmowa drużyna sportowa', 'program emerytalny', 'brak dress code’u', 'karty przedpłacone', 'program rekomendacji pracowników', 'inicjatywy dobroczynne']","Twój zakres obowiązków
Zarządzanie realizacją umów i projektów IT dla klientów z sektora energetyki i gazownictwa
Uczestnictwo w procesie przygotowania ofert, umów
Monitorowanie realizacji projektu i odpowiedzialność za wynik
Identyfikacja, analiza i zarządzanie ryzykiem projektowym
Budowanie i utrzymywanie relacji z klientami","Nasze wymagania
Minimum 3 lata doświadczenia w zarządzaniu zespołem, najlepiej w środowisku projektowym (preferowane w sektorze energii i gazownictwa).
Umiejętność planowania, organizowania działań oraz niezbędnych środków do realizacji projektu
Doświadczenie we współpracy z interesariuszami na różnych poziomach organizacyjnych
Doświadczenie w identyfikacji, analizie i mitygacji ryzyk projektowych
Umiejętność monitorowania wskaźników efektywności projektów
Samodzielność, proaktywność w działaniu
Wysoko rozwinięte umiejętności komunikacyjne i negocjacyjne
Orientacja na klienta i skuteczność w realizacji celów
Umiejętność podejmowania decyzji w środowisku dynamicznych zmian i zarządzania wieloma zadaniami jednocześnie
Mile widziane
Znajomość narzędzi do zarządzania projektami (JIRA, Confluence, DevOps)
Angielski na poziomie komunikatywnym w mowie i piśmie",,"Asseco Poland S.A.
Przewiń do profilu firmy
Asseco Poland to największa spółka informatyczna notowana na Giełdzie Papierów Wartościowych w Warszawie i szósta firma IT w Europie. Specjalizujemy się w produkcji i rozwoju oprogramowania dla wszystkich sektorów gospodarki i jesteśmy zaangażowani w największe w Polsce projekty IT.",
1004113358,"https://www.pracuj.pl/praca/c%2b%2b-software-engineer-warszawa,oferta,1004113358?s=1081ea4f&searchId=MTc0OTMwNDY0NTIxMS40MzU1",C++ Software Engineer,speedappO firmie,Warszawa(mazowieckie),,kontrakt b2b,pełny etat,"specjalista (mid / regular), starszy specjalista (senior)","praca zdalna, praca hybrydowa",,,,,,,"['Specjalizacje:\nBackend, Embedded']",,,,,,,,"['C++', 'Linux']",['C#'],"['dofinansowanie zajęć sportowych', 'prywatna opieka medyczna', 'ubezpieczenie na życie', 'możliwość pracy zdalnej']","Twój zakres obowiązków
Utrzymanie i rozwój oprogramowania pośredniczącego (middleware) oraz aplikacji wykorzystywanych w transmisji (broadcast)
Analiza i naprawa błędów w oprogramowaniu (SW defects)","Wymagania pracodawcy
Minimum 5 lat doświadczenia w tworzeniu oprogramowania
Bardzo dobra znajomość C++ (co najmniej C++11), STL, Linux
Praktyczne doświadczenie w tworzeniu rozwiązań wielowątkowych
Doświadczenie w pracy z systemami kontroli wersji (np. Perforce)
Biegła znajomość języka angielskiego
Dobre umiejętności komunikacyjne, umiejętność pracy zespołowej
Umiejętność debugowania za pomocą GDB, analiza logów
Tryb pracy: pierwszy miesiąc w formie hybrydowej z biura w Warszawie (okolice Metra Rondo Daszyńskiego), następnie możliwość pracy zdalnej
Mile widziane
Doświadczenie w pracy ze standardami telewizji cyfrowej (DVB, ATSC, ISDB)
Praktyczna znajomość języka C#
Znajomość graficznego frameworka EFL
Znajomość narzędzi CMake oraz Meson","Pracodawca oferuje
Współpracę w oparciu o umowę B2B.
Pracę 100% zdalną (hybryda przy wdrożeniu)
Wsparcie dedykowanego opiekuna. Po dołączeniu do speedapp, otrzymasz kontakt do dedykowanego opiekuna, który zadba, aby współpraca z nami oraz z klientem sprawiała Ci satysfakcję.
Wydarzenia oraz spotkania integracyjne, a także udział w różnych inicjatywach np. sportowych.
Dostęp do oferty benefitów (opieka medyczna, ubezpieczenie na życie, karta Multisport).
Projekt przewidziany na rok","speedapp
Przewiń do profilu firmy
W speedapp wierzymy, że organizacja jest tak dobra jak tworzący ją ludzie. Jesteśmy zespołem ekspertów IT i innych specjalistów pracujących dla naszych klientów na całym świecie (m.in Izrael, Austria, USA). Wykraczamy daleko poza kategorię HR. Budujemy zespoły IT, a także pomagamy w ich zarządzaniu.
👉 10 lat doświadczenia
👉 +100 klientów na całym świecie
+300 zatrudnień rocznie
💎 Jesteśmy laureatem prestiżowej nagrody Diamenty Forbes cztery lata z rzędu (2022, 2023, 2024, 2025), członkiem sieci Fast Growth Icons oraz FinTech Poland.","JAK WYGLĄDA REKRUTACJA?
Zgłoszenie: Zaaplikuj i prześlij swoje CV.
Po weryfikacji aplikacji rekruter skontaktuje się telefonicznie z wybranymi kandydatami.
Screening: Porozmawiaj z rekruterem speedapp o Twoim doświadczeniu.
Kolejne etapy: Rekruter speedapp przedstawi Ci jak wygląda proces rekrutacji na dane stanowisko.
Rekruter speedapp pozostanie z Tobą w kontakcie podczas całego procesu."
1004113351,"https://www.pracuj.pl/praca/analityk-biznesowy-warszawa-jutrzenki-137a,oferta,1004113351?s=1081ea4f&searchId=MTc0OTMwNDY0NTIxMS40MzU1",Analityk biznesowy,Carrot Sp. z o.o.O firmie,"Jutrzenki 137A, Włochy, Warszawa(mazowieckie)",,"umowa o pracę, kontrakt b2b","pełny etat, część etatu",specjalista (mid / regular),"praca stacjonarna, praca hybrydowa",,,,,,,[],,,,,,,,[],[],[],"Twój zakres obowiązków
W dzisiejszym świecie dane są królem. Jeśli Twoją pasją jest zrozumienie złożonych zestawów danych z różnych źródeł, to jest miejsce dla Ciebie. Nasz zespół Analiz z pasją wykorzystuje dane do identyfikowania trendów, podejmowania decyzji i ciągłego podnoszenia efektywności operacyjnej.
Praca Analityka daje Ci możliwość rozwijania się w roli lidera napędzanego danymi, łączącego umiejętności krytycznego myślenia z doskonałym budowaniem relacji.
Przygotowywanie cyklicznych raportów i analiz (sprzedażowych, finansowych, biznesowych) na potrzeby zarządu i działów operacyjnych przy wykorzystaniu dostępnych baz danych oraz danych rynkowych
Monitorowanie i analiza KPI sprzedażowych, finansowych, biznesowych oraz rekomendowanie działań optymalizacyjnych
Aktywne identyfikowanie potrzeb, zbieranie wymagań i opinii od różnych działów oraz współpraca w celu dostosowania narzędzi do rzeczywistych potrzeb oraz optymalizacji działań biznesowych
Koordynacja działań w celu realizacji projektów biznesowych i finansowych
Rozwijanie narzędzi raportowych i analitycznych (np. dashboardów w Power BI lub Excel), poszukiwanie rozwiązań AI, usprawnianie metod analitycznych w organizacji
Udział w procesie budżetowania i prognozowania wyników sprzedaży, analiza odchyleń w stosunku do budżetu i wcześniejszych okresów
Wsparcie w przygotowywaniu analiz i raportów ad-hoc na potrzeby strategiczne oraz w wyciąganiu wniosków wspierających bieżące decyzje biznesowe oparte na danych","Nasze wymagania
Wykształcenie wyższe profilowe
Minimum 4 lata doświadczenia na stanowisku analityka
Duże umiejętności w zakresie analizy i wizualizacji danych (Excel, SQL, Python, wizualizacje BI).
Znajomość podstawowych metod analizy danych i modelowania procesów biznesowych.
Umiejętność pracy w zespole, skuteczne komunikowanie wyników oraz propozycji zmian.
Umiejętność efektywnego zarządzania czasem, priorytetami oraz realizacji projektów w określonych terminach.
Dbałość o jakość i dokładność realizowanych analiz oraz przygotowywanych raportów.
Nie jesteś pewien, czy spełniasz 100% kwalifikacji? Spróbuj! W Carrot jesteśmy budowniczymi. Budujemy narzędzia, biznes i potencjał naszych ludzi. Cenimy różnorodność środowisk i myśli! Zaznacz niektóre ze swoich osiągnięć w swoim CV abyśmy mogli porozmawiać o tym, jak możemy się wspólnie rozwijać.","To oferujemy
stanowisko pracy z konkurencyjnym wynagrodzeniem,
możliwość pracy w systemie hybrydowym,
dostęp do możliwości poszerzania swoich umiejętności i dzielenia się wiedzą z innymi osobami w całej organizacji,
kulturę firmową awansów od wewnątrz i atmosferą start-upu pozwalającą na urozmaicony i szybki rozwój kariery,
miejsce pracy z bardzo dobrym dojazdem komunikacją publiczną (WKD, SKM, MZA).",,
1004136711,"https://www.pracuj.pl/praca/security-cctv-admin-warszawa-inflancka-4a,oferta,1004136711?s=1081ea4f&searchId=MTc0OTMwNDY0NTIxMS40MzU1",Security / CCTV Admin,KPMGO firmie,"Inflancka 4a, Śródmieście, Warszawa(mazowieckie)",,umowa o pracę,pełny etat,specjalista (mid / regular),praca hybrydowa,,,,,,,['Specjalizacje:\nHelpdesk'],,,,,,,,[],[],[],"Twój zakres obowiązków
obsługa systemu kontroli dostępu i CCTV
wsparcie National Physical Security Specialist w codziennych obowiązkach
przeglądy dostępów
utrzymanie systemu kontroli dostępu i CCTV
przygotowywanie raportów z systemu kontroli dostępu i CCTV
współpraca z Departamentem Bezpieczeństwa Informacji w zakresie bezpieczeństwa fizycznego i CCTV","Nasze wymagania
znajomość zagadnień bezpieczeństwa fizycznego
komunikatywna znajomość języka angielskiego
co najmniej 1 rok doświadczenia zawodowego
doświadczenie w obsłudze systemu kontroli dostępu","To oferujemy
hybrydowy model pracy
stały rozwój – skorzystaj z dofinansowania studiów podyplomowych, kursów językowych, przygotowawczych i egzaminów
szeroki pakiet szkoleń – korzystaj z platform Degreed i LinkedIn Learning, szkoleń technicznych oraz certyfikowanych szkoleń Microsoft
wsparcie Buddy’ego – Twój opiekun będzie dla Ciebie przewodnikiem po KPMG
program poleceń – zyskaj dodatkowy bonus finansowy za skuteczną rekomendację znajomego do pracy
program mentoringowy – świadomie planuj swoją ścieżkę kariery
pakiet kafeteryjny – wybieraj benefity, które Cię interesują m.in. kartę MultiSport, bilety do kina, teatru, vouchery i zniżki
prywatną opiekę medyczną, dodatkowe ubezpieczenie i program wellbeing – dbaj o siebie i swoją rodzinę
udział w wydarzeniach branżowych – wesprzemy finansowo doskonalenie Twoich umiejętności
wyjazdy i spotkania integracyjne – zorganizujemy i dofinansujemy budowanie relacji zespołowych
dni wolne na wolontariat – skorzystaj z 2 dodatkowych dni wolnych i grantu na działania charytatywne
prezenty świąteczne lub bonusy – pamiętamy o miłych gestach","KPMG
Przewiń do profilu firmy
Jesteśmy międzynarodową siecią firm audytorsko-doradczych. Od 1990 roku świadczymy w Polsce kompleksowe usługi z zakresu audytu, doradztwa podatkowego, księgowego i prawnego oraz doradztwa transakcyjnego i biznesowego, w tym także IT, dla polskich i międzynarodowych firm oraz instytucji ze wszystkich sektorów gospodarki.
Naszym kapitałem jest wiedza zgromadzona przez 275 000 pracowników w 142 krajach. W Polsce jest nas ponad 2300 osób, które pracują w biurach w Warszawie, Krakowie, Poznaniu, Gdańsku, Katowicach, Łodzi i we Wrocławiu.",
1004094724,"https://www.pracuj.pl/praca/guidewire-developer-warszawa,oferta,1004094724?s=1081ea4f&searchId=MTc0OTMwNDY0NTIxMS40MzU1",Guidewire Developer,B2B.NET S.A.About the company,Company location:,Warszawa(Masovian),b2b contract,full-time,specialist (mid / regular),home office work,immediate employment,,,,,,['Specializations:\nBackend'],,,,,,,,"['Guidewire', 'Java', 'JavaScript', 'React.js', 'REST API', 'Git']","['AWS', 'Microsoft Azure']","['sharing the costs of sports activities', 'private medical care']","Your responsibilities
Develop and maintain Guidewire Digital applications (CustomerEngage, ProducerEngage, VendorEngage)
Integrate Guidewire Digital with ClaimCenter and external systems using REST APIs
Work with technologies such as Java, JavaScript, React, and Gosu
Participate in daily Agile ceremonies and project meetings
Contribute to the design and optimization of existing functionalities","Our requirements
Minimum 3 years of experience with Guidewire Digital portals
Good knowledge of Guidewire ClaimCenter – data model, integrations, Edge/Digital API
Proficiency in Java and JavaScript; experience with React
Solid experience with REST API integrations
Familiarity with CI/CD tools, version control systems (Git), and cloud platforms (Azure or AWS)
Good command of English (minimum B2 level)
Ability to collaborate effectively in a dynamic team environment and solve complex problems",,"B2B.NET S.A.
Scroll to company's profile
B2Bnetwork jest polską firmą, specjalizującą się w obszarze Quality Assurance oraz Outsourcingu specjalistów IT. Od 2015r. zarządzamy w całości procesami testowymi u naszych klientów oraz wspieramy w znalezieniu odpowiednich kompetencji w innych obszarach IT.",
